"Name","Color","Rarity","# GP","% GP","GP WR","# OH","OH WR"
"Talons of Wildwood","G","C","975","55.2%","52.9%","154",""
"Rupture Spire","","U","650","70.3%","52.9%","113",""
"Greenwood Sentinel","G","C","1816","77.5%","52.9%","344",""
"Frilled Sea Serpent","U","C","781","36.7%","52.9%","120",""
"Feral Abomination","B","C","664","42.3%","52.7%","111",""
"Riddleform","U","U","537","70.3%","52.7%","88",""
"Pulse of Murasa","G","U","815","77.0%","52.6%","138",""
"Alchemist's Gift","B","C","827","49.3%","52.6%","128",""
"Season of Growth","G","U","565","76.8%","52.6%","96",""
"Blossoming Sands","","C","788","57.5%","52.5%","124",""
"Ferocious Pup","G","C","1243","59.8%","52.5%","268",""
"Bloodsoaked Altar","B","U","605","62.3%","52.4%","86",""
"Cultivate","G","U","981","92.7%","52.4%","181",""
"Vodalian Arcanist","U","C","1735","61.6%","52.3%","346",""
"Scholar of Stars","U","C","952","46.8%","52.3%","182",""
"Lightning Mare","R","U","796","75.2%","52.3%","142",""
"Soulmender","W","C","655","48.4%","52.2%","121",""
"Elvish Rejuvenator","G","C","2513","85.8%","52.2%","457",""
"Pursued Whale","U","R","528","95.5%","52.1%","82",""
"Diamond Knight","","U","584","79.6%","52.1%","107",""
"Track Down","G","C","957","50.6%","52.0%","197",""
"Rugged Highlands","","C","844","66.0%","52.0%","158",""
"Burlfist Oak","G","U","582","77.4%","51.9%","108",""
"Vial of Dragonfire","","C","1052","44.4%","51.8%","202",""
"Gloom Sower","B","C","833","56.1%","51.7%","125",""
"Blossoming Sands","","C","831","64.5%","51.6%","164",""
"Siegebreaker Giant","R","U","592","66.6%","51.5%","97",""
"Ripscale Predator","R","C","603","40.8%","51.4%","94",""
"Loaming Shaman","G","U","508","64.5%","51.4%","83",""
"Sage's Row Denizen","U","C","963","48.7%","51.3%","201",""
"Chandra's Pyreling","R","U","509","57.3%","51.1%","101",""
"Wolfkin Bond","G","C","831","42.5%","50.8%","150",""
"Portcullis Vine","G","C","695","39.9%","50.2%","131",""
"Rise from the Grave","B","U","634","76.5%","50.2%","104",""
"Colossal Majesty","G","U","627","68.4%","50.1%","102",""
"Gift of Paradise","G","U","610","69.7%","50.0%","116",""
"Bag of Holding","","R","517","86.9%","48.2%","92",""
"Aegis of the Heavens","W","U","55","","","8",""
"Aethershield Artificer","W","U","353","55.1%","","69",""
"Ajani, Adversary of Tyrants","W","M","270","","","53",""
"Ajani's Last Stand","W","R","337","","","66",""
"Ajani's Welcome","W","U","253","","","41",""
"Cleansing Nova","W","R","423","77.8%","","73",""
"Invoke the Divine","W","C","100","9.5%","","13",""
"Isolate","W","R","0","","","0",""
"Knight of the Tusk","W","C","239","20.7%","","39",""
"Lena, Selfless Champion","W","R","397","","","56",""
"Loxodon Line Breaker","W","C","405","24.2%","","60",""
"Novice Knight","W","U","299","51.3%","","58",""
"Remorseful Cleric","W","R","431","86.0%","","77",""
"Resplendent Angel","W","M","239","","","47",""
"Revitalize","W","C","380","34.5%","","77",""
"Suncleanser","W","R","116","","","19",""
"Valiant Knight","W","R","393","","","81",""
"Aether Tunnel","U","U","190","33.0%","","28",""
"Gearsmith Prodigy","U","C","195","13.8%","","29",""
"Ghostform","U","C","64","4.9%","","9",""
"Metamorphic Alteration","U","R","117","","","16",""
"Mistcaller","U","R","13","","","1",""
"Omniscience","U","M","4","","","1",""
"One with the Machine","U","R","84","","","22",""
"Sai, Master Thopterist","U","R","276","","","47",""
"Skilled Animator","U","U","464","54.1%","","101",""
"Supreme Phantom","U","R","252","","","55",""
"Tezzeret, Artifice Master","U","M","368","","","53",""
"Tolarian Scholar","U","C","255","14.3%","","54",""
"Blood Divination","B","U","382","59.5%","","55",""
"Bogstomper","B","C","207","15.1%","","26",""
"Bone Dragon","B","M","271","","","34",""
"Death Baron","B","R","343","","","58",""
"Demon of Catastrophes","B","R","380","","","71",""
"Duress","B","C","53","6.3%","","9",""
"Fraying Omnipotence","B","R","12","","","2",""
"Graveyard Marshal","B","R","397","","","72",""
"Infectious Horror","B","C","162","15.9%","","38",""
"Infernal Reckoning","B","R","11","","","3",""
"Infernal Scarring","B","C","161","13.4%","","28",""
"Liliana, Untouched by Death","B","M","38","","","9",""
"Liliana's Contract","B","R","351","","","55",""
"Mind Rot","B","C","268","21.8%","","41",""
"Open the Graves","B","R","318","","","46",""
"Phylactery Lich","B","R","95","","","16",""
"Sovereign's Bite","B","C","183","22.5%","","35",""
"Stitcher's Supplier","B","U","148","24.0%","","32",""
"Alpine Moon","R","R","0","","","0",""
"Apex of Power","R","M","0","","","0",""
"Dark-Dweller Oracle","R","R","392","76.7%","","88",""
"Dismissive Pyromancer","R","R","469","82.4%","","87",""
"Doublecast","R","U","75","","","13",""
"Dragon Egg","R","U","483","68.1%","","87",""
"Fiery Finish","R","U","377","46.4%","","70",""
"Fire Elemental","R","C","493","29.8%","","78",""
"Goblin Trashmaster","R","R","165","","","31",""
"Inferno Hellion","R","U","291","48.0%","","58",""
"Lava Axe","R","C","333","27.8%","","58",""
"Sarkhan, Fireblood","R","M","119","","","13",""
"Sarkhan's Unsealing","R","R","382","75.2%","","71",""
"Smelt","R","C","0","0.0%","","0",""
"Tectonic Rift","R","U","83","15.1%","","11",""
"Thud","R","U","374","53.7%","","71",""
"Trumpet Blast","R","C","494","29.1%","","69",""
"Blanchwood Armor","G","U","291","57.7%","","50",""
"Druid of Horns","G","U","300","43.1%","","54",""
"Elvish Clancaller","G","R","33","","","7",""
"Gigantosaurus","G","R","204","","","29",""
"Naturalize","G","C","26","2.4%","","3",""
"Oakenform","G","C","439","32.8%","","77",""
"Plummet","G","C","82","6.0%","","7",""
"Prodigious Growth","G","R","399","77.0%","","65",""
"Recollect","G","U","362","51.2%","","64",""
"Root Snare","G","C","29","3.0%","","4",""
"Runic Armasaur","G","R","371","","","71",""
"Scapeshift","G","M","3","","","0",""
"Thorn Lieutenant","G","R","461","90.9%","","82",""
"Vivien Reid","G","M","202","","","34",""
"Vivien's Invocation","G","R","414","","","70",""
"Wall of Vines","G","C","76","6.5%","","11",""
"Arcades, the Strategist","WUG","M","94","","","15",""
"Chromium, the Mutable","WUB","M","254","","","51",""
"Nicol Bolas, the Ravager","UBR","M","244","","","40",""
"Palladia-Mors, the Ruiner","WRG","M","163","","","19",""
"Satyr Enchanter","WG","U","383","63.0%","","67",""
"Vaevictis Asmadi, the Dire","BRG","M","218","","","32",""
"Amulet of Safekeeping","","R","0","","","0",""
"Chaos Wand","","R","358","","","63",""
"Crucible of Worlds","","M","0","","","0",""
"Desecrated Tomb","","R","35","","","7",""
"Dragon's Hoard","","R","186","","","33",""
"Field Creeper","","C","416","23.1%","","85",""
"Magistrate's Scepter","","R","36","","","4",""
"Millstone","","U","218","42.4%","","35",""
"Suspicious Bookcase","","U","445","66.8%","","81",""
"Transmogrifying Wand","","R","489","88.1%","","79",""
"Detection Tower","","R","6","","","0",""
"Reliquary Tower","","U","18","","","5",""
"Ajani, Strength of the Pride","W","M","240","","","30",""
"Battalion Foot Soldier","W","C","159","12.1%","","57",""
"Bishop of Wings","W","R","137","","","29",""
"Brought Back","W","R","102","","","17",""
"Cavalier of Dawn","W","M","232","","","31",""
"Devout Decree","W","U","69","","","11",""
"Disenchant","W","C","15","1.6%","","3",""
"Gauntlets of Light","W","U","300","47.3%","","46",""
"Glaring Aegis","W","C","417","31.0%","","69",""
"Leyline of Sanctity","W","R","7","","","0",""
"Loxodon Lifechanter","W","R","462","","","81",""
"Planar Cleansing","W","R","250","","","35",""
"Rule of Law","W","U","7","1.3%","","2",""
"Sephara, Sky's Blade","W","R","316","","","51",""
"Starfield Mystic","W","R","195","","","31",""
"Yoked Ox","W","C","93","8.3%","","12",""
"Aether Gust","U","U","73","8.9%","","10",""
"Captivating Gyre","U","U","431","50.1%","","74",""
"Cavalier of Gales","U","M","231","","","42",""
"Drawn from Dreams","U","R","496","89.5%","","84",""
"Faerie Miscreant","U","C","337","25.2%","","91",""
"Flood of Tears","U","R","234","","","36",""
"Fortress Crab","U","C","431","24.3%","","76",""
"Hard Cover","U","U","112","","","23",""
"Leyline of Anticipation","U","R","92","","","0",""
"Masterful Replication","U","R","319","","","49",""
"Mu Yanling, Sky Dancer","U","M","228","","","35",""
"Portal of Sanctuary","U","U","401","42.8%","","70",""
"Tale's End","U","R","8","","","1",""
"Zephyr Charge","U","C","117","8.3%","","13",""
"Barony Vampire","B","C","379","22.1%","","57",""
"Blightbeetle","B","U","329","51.2%","","61",""
"Cavalier of Night","B","M","280","","","47",""
"Dread Presence","B","R","471","93.1%","","68",""
"Duress","B","C","58","5.3%","","14",""
"Embodiment of Agonies","B","R","487","90.5%","","73",""
"Gruesome Scourger","B","U","469","67.0%","","77",""
"Knight of the Ebon Legion","B","R","478","93.7%","","99",""
"Legion's End","B","R","253","","","42",""
"Leyline of the Void","B","R","3","","","0",""
"Mind Rot","B","C","333","24.3%","","61",""
"Noxious Grasp","B","U","110","18.3%","","25",""
"Rotting Regisaur","B","R","425","","","81",""
"Scheming Symmetry","B","R","5","","","1",""
"Sorin, Imperious Bloodlord","B","M","156","","","30",""
"Thought Distortion","B","U","7","","","0",""
"Undead Servant","B","C","122","9.6%","","38",""
"Unholy Indenture","B","C","167","13.9%","","24",""
"Vengeful Warchief","B","U","411","61.6%","","79",""
"Vilis, Broker of Blood","B","R","359","","","62",""
"Act of Treason","R","C","476","35.4%","","83",""
"Cavalier of Flame","R","M","216","","","42",""
"Chandra, Acolyte of Flame","R","R","341","","","56",""
"Chandra, Awakened Inferno","R","M","300","","","44",""
"Chandra's Regulator","R","R","65","","","6",""
"Dragon Mage","R","U","177","","","31",""
"Drakuseth, Maw of Flames","R","R","452","","","72",""
"Fry","R","U","50","8.6%","","10",""
"Glint-Horn Buccaneer","R","R","449","","","66",""
"Goblin Ringleader","R","U","161","28.4%","","29",""
"Leyline of Combustion","R","R","47","","","0",""
"Maniacal Rage","R","C","295","17.3%","","61",""
"Marauding Raptor","R","R","166","","","34",""
"Reckless Air Strike","R","C","60","4.7%","","8",""
"Repeated Reverberation","R","R","34","","","5",""
"Tectonic Rift","R","C","68","6.1%","","12",""
"Thunderkin Awakener","R","R","59","","","9",""
"Cavalier of Thorns","G","M","250","","","37",""
"Elvish Reclaimer","G","R","232","","","50",""
"Gargos, Vicious Watcher","G","R","483","","","74",""
"Growth Cycle","G","C","407","29.8%","","65",""
"Healer of the Glade","G","C","452","33.4%","","86",""
"Leyline of Abundance","G","R","76","","","0",""
"Might of the Masses","G","U","409","55.5%","","65",""
"Natural End","G","C","43","3.6%","","3",""
"Overcome","G","U","478","66.7%","","84",""
"Plummet","G","C","128","9.6%","","27",""
"Shared Summons","G","R","248","","","36",""
"Shifting Ceratops","G","R","448","87.3%","","75",""
"Veil of Summer","G","U","109","19.9%","","16",""
"Vivien, Arkbow Ranger","G","M","183","","","45",""
"Voracious Hydra","G","R","466","90.0%","","93",""
"Wakeroot Elemental","G","R","388","","","60",""
"Kaalia, Zenith Seeker","WBR","M","47","","","6",""
"Kethis, the Hidden Hand","WBG","M","0","","","0",""
"Kykar, Wind's Fury","WUR","M","129","","","15",""
"Omnath, Locus of the Roil","URG","M","155","","","33",""
"Yarok, the Desecrated","UBG","M","126","","","16",""
"Colossus Hammer","","U","126","","","26",""
"Diviner's Lockbox","","U","46","7.2%","","6",""
"Grafdigger's Cage","","R","0","","","0",""
"Icon of Ancestry","","R","96","","","15",""
"Manifold Key","","U","134","","","23",""
"Mystic Forge","","R","18","","","3",""
"Retributive Wand","","U","147","","","28",""
"Salvager of Ruin","","U","334","49.0%","","48",""
"Stone Golem","","C","263","17.0%","","36",""
"Field of the Dead","","R","57","","","9",""
"Lotus Field","","R","187","","","31",""
"Temple of Epiphany","","R","379","72.9%","","85",""
"Temple of Malady","","R","463","83.9%","","88",""
"Temple of Mystery","","R","419","80.1%","","94",""
"Temple of Silence","","R","339","","","67",""
"Temple of Triumph","","R","352","70.1%","","64",""
"Ugin, the Spirit Dragon","","M","257","","","39",""
"Baneslayer Angel","W","M","285","","","48",""
"Basri Ket","W","M","212","","","31",""
"Basri's Lieutenant","W","R","491","96.3%","","102",""
"Containment Priest","W","R","223","","","38",""
"Glorious Anthem","W","R","488","97.6%","","82",""
"Griffin Aerie","W","U","272","52.6%","","48",""
"Idol of Endurance","W","R","188","","","24",""
"Light of Promise","W","U","220","","","32",""
"Mangara, the Diplomat","W","M","237","","","37",""
"Nine Lives","W","R","28","","","5",""
"Pack Leader","W","R","442","79.4%","","80",""
"Revitalize","W","C","439","36.7%","","95",""
"Runed Halo","W","R","34","","","8",""
"Sanctum of Tranquil Light","W","U","73","12.9%","","13",""
"Speaker of the Heavens","W","R","338","","","67",""
"Staunch Shieldmate","W","C","477","27.1%","","97",""
"Discontinuity","U","M","55","","","7",""
"Frantic Inventory","U","C","406","24.4%","","132",""
"Miscast","U","U","47","9.0%","","10",""
"Rewind","U","U","311","46.7%","","57",""
"Rookie Mistake","U","C","319","17.6%","","50",""
"Sanctum of Calm Waters","U","U","297","44.6%","","57",""
"See the Truth","U","R","90","","","16",""
"Teferi, Master of Time","U","M","189","","","21",""
"Teferi's Ageless Insight","U","R","85","","","18",""
"Tome Anima","U","C","349","18.9%","","59",""
"Archfiend's Vessel","B","U","321","53.7%","","74",""
"Bad Deal","B","U","389","48.3%","","64",""
"Duress","B","C","43","3.9%","","6",""
"Grim Tutor","B","M","17","","","2",""
"Hooded Blightfang","B","R","416","","","74",""
"Infernal Scarring","B","C","178","13.7%","","29",""
"Kaervek, the Spiteful","B","R","289","","","48",""
"Liliana, Waker of the Dead","B","M","163","","","29",""
"Liliana's Standard Bearer","B","R","346","","","63",""
"Liliana's Steward","B","C","384","26.1%","","70",""
"Massacre Wurm","B","M","224","","","33",""
"Mind Rot","B","C","324","23.6%","","65",""
"Necromentia","B","R","0","","","0",""
"Peer into the Abyss","B","R","20","","","3",""
"Thieves' Guild Enforcer","B","R","161","","","24",""
"Vito, Thorn of the Dusk Rose","B","R","478","","","88",""
"Chandra, Heart of Fire","R","M","154","","","18",""
"Chandra's Incinerator","R","R","290","","","49",""
"Conspicuous Snoop","R","R","119","","","20",""
"Destructive Tampering","R","C","405","21.7%","","67",""
"Double Vision","R","R","65","","","8",""
"Fiery Emancipation","R","M","130","","","13",""
"Furious Rise","R","U","388","49.4%","","74",""
"Furor of the Bitten","R","C","478","28.9%","","86",""
"Gadrak, the Crown-Scourge","R","R","429","82.2%","","59",""
"Hellkite Punisher","R","U","455","75.3%","","69",""
"Sanctum of Shattered Heights","R","U","51","6.9%","","9",""
"Subira, Tulzidi Caravanner","R","R","454","89.0%","","72",""
"Terror of the Peaks","R","M","253","","","41",""
"Traitorous Greed","R","U","212","41.5%","","40",""
"Transmogrify","R","R","17","","","2",""
"Unleash Fury","R","U","165","","","29",""
"Azusa, Lost but Seeking","G","R","68","","","13",""
"Canopy Stalker","G","U","412","55.9%","","69",""
"Elder Gargaroth","G","M","280","","","52",""
"Feline Sovereign","G","R","191","","","40",""
"Garruk, Unleashed","G","M","244","","","35",""
"Garruk's Gorehorn","G","C","304","21.6%","","54",""
"Garruk's Harbinger","G","R","499","93.4%","","104",""
"Heroic Intervention","G","R","156","","","22",""
"Invigorating Surge","G","U","399","57.5%","","66",""
"Jolrael, Mwonvuli Recluse","G","R","370","","","62",""
"Life Goes On","G","C","45","4.4%","","4",""
"Return to Nature","G","C","138","12.0%","","23",""
"Run Afoul","G","C","60","4.3%","","6",""
"Sanctum of Fruitful Harvest","G","U","231","38.2%","","42",""
"Skyway Sniper","G","U","396","56.9%","","65",""
"Sporeweb Weaver","G","R","435","","","85",""
"Conclave Mentor","WG","U","452","59.0%","","92",""
"Dire Fleet Warmonger","BR","U","399","53.6%","","89",""
"Niambi, Esteemed Speaker","WU","R","227","","","38",""
"Radha, Heart of Keld","RG","R","399","","","68",""
"Sanctum of All","WUBRG","R","0","","","0",""
"Chromatic Orrery","","M","19","","","6",""
"Chrome Replicator","","U","414","47.0%","","68",""
"Epitaph Golem","","U","211","31.4%","","31",""
"Forgotten Sentinel","","C","451","27.7%","","78",""
"Meteorite","","U","381","48.5%","","64",""
"Sparkhunter Masticore","","R","166","","","28",""
"Tormod's Crypt","","U","5","0.8%","","0",""
"Animal Sanctuary","","R","156","","","30",""
"Temple of Epiphany","","R","429","79.3%","","75",""
"Temple of Malady","","R","354","","","58",""
"Temple of Mystery","","R","452","82.3%","","90",""
"Temple of Silence","","R","401","76.5%","","70",""
"Temple of Triumph","","R","335","","","60",""
